report_id,date_reported,date_occurred,time_occurred,area_code,area_name,reporting_district,crime_part,crime_code,crime_description,modus_operandi,victim_age,victim_sex,victim_descent,premise_code,premise_description,weapon_code,weapon_description,status_code,status_description,crime_code_1,crime_code_2,crime_code_3,crime_code_4,location,cross_street,latitude,longitude
200905398,2020-02-01,2020-02-01,1130,9,Van Nuys,941,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2024,0,X,X,404,DEPARTMENT STORE,,,AO,Adult Other,442,,,,5700 N  SEPULVEDA                    BL,,34.174,-118.4661
200918839,2020-12-26,2020-12-25,1200,9,Van Nuys,964,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MAGNOLIA,WOODMAN,34.1649,-118.4312
200905698,2020-02-07,2020-02-07,1435,9,Van Nuys,976,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1309,51,M,O,108,PARKING LOT,511.0,VERBAL THREAT,AA,Adult Arrest,930,,,,13300    MOORPARK                     ST,,34.1504,-118.4225
200716336,2020-11-24,2020-11-05,1545,7,Wilshire,702,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2031 0416 0449 2000 1814 0913 0446 0445 1506 0334,32,M,B,501,SINGLE FAMILY DWELLING,212.0,BOTTLE,IC,Invest Cont,230,946.0,,,700 N  MARTEL                       AV,,34.0836,-118.3511
200707522,2020-03-16,2020-03-13,2100,7,Wilshire,765,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,48,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,4700    SAN VICENTE                  BL,,34.0483,-118.3389
200717491,2020-12-26,2020-12-25,2000,7,Wilshire,763,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",1822 1300,71,F,B,101,STREET,,,IC,Invest Cont,410,,,,5600    SATURN                       ST,,34.0485,-118.3609
200812890,2020-08-12,2020-08-01,930,8,West LA,885,2,354,THEFT OF IDENTITY,1202 0930 0928 0100,77,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10600    CUSHDON                      AV,,34.0399,-118.4227
200116043,2020-08-08,2020-08-05,2100,1,Central,111,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600    ALPINE                       ST,,34.0632,-118.2408
200811150,2020-06-26,2020-06-26,1,8,West LA,881,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,56,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,11700 W  PICO                         BL,,34.0341,-118.4525
200913819,2020-08-21,2020-08-21,1509,9,Van Nuys,916,1,648,ARSON,1501 1402 1409,51,M,C,501,SINGLE FAMILY DWELLING,506.0,FIRE,IC,Invest Cont,648,998.0,,,7100    MAMMOTH                      AV,,34.1994,-118.4324
200210519,2020-05-22,2020-05-22,1300,2,Rampart,269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0444 1813 1300,27,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1300    JAMES M WOOD                 BL,,34.0508,-118.2683
201209372,2020-03-17,2020-03-17,200,12,77th Street,1242,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,28,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,6200 S  VAN NESS                     AV,,33.9818,-118.3221
201007282,2020-03-16,2020-03-14,2230,10,West Valley,1011,1,210,ROBBERY,0344 0334 1822 1202,72,M,W,101,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,TAMPA                        AV,SATICOY,34.2084,-118.5535
201214995,2020-06-19,2020-06-19,1822,12,77th Street,1267,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1606 1309,41,M,H,503,HOTEL,,,IC,Invest Cont,331,,,,8400 S  FIGUEROA                     ST,,33.9623,-118.2827
201305763,2020-02-01,2020-01-31,2100,13,Newton,1333,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,29TH                         ST,GRIFFITH,34.0181,-118.2592
200209660,2020-05-01,2020-04-30,1200,2,Rampart,217,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,1600 W  TEMPLE                       ST,,34.0727,-118.2637
200704431,2020-01-09,2020-01-09,1155,7,Wilshire,721,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344,19,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,100 S  ROBERTSON                    BL,,34.0753,-118.3837
201110412,2020-06-14,2020-06-13,2200,11,Northeast,1161,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0448 0444 0408 1814,28,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1100 N  KENMORE                      AV,,34.0909,-118.2974
200904837,2020-01-20,2020-01-18,1600,9,Van Nuys,937,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,13900    BESSEMER                     ST,,34.1813,-118.4356
200616578,2020-10-11,2020-10-11,2044,6,Hollywood,657,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913 0601 1237,50,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,5400    BARTON                       AV,,34.0876,-118.3108
200110484,2020-04-14,2020-04-14,2300,1,Central,166,2,624,BATTERY - SIMPLE ASSAULT,1202 1218 0416 1822,85,F,W,517,MISSIONS/SHELTERS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
200904754,2020-01-17,2020-01-16,1800,9,Van Nuys,923,2,354,THEFT OF IDENTITY,0100 0377 0935 1822,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14600    HAYNES                       ST,,34.1897,-118.4509
200713066,2020-08-23,2020-08-07,900,7,Wilshire,723,1,310,BURGLARY,1822 0344 1606,71,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,100 N  HAYWORTH                     AV,,34.0743,-118.3626
200808865,2020-04-30,2020-04-30,1810,8,West LA,855,2,888,TRESPASSING,1300 1402 1501,56,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,888,998.0,,,1500    GREENFIELD                   AV,,34.052,-118.4441
201204563,2020-01-08,2020-01-08,1720,12,77th Street,1233,1,350,"THEFT, PERSON",0344 1822 1313,19,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,59TH                         PL,WESTERN                      AV,33.9867,-118.3089
200104800,2020-01-11,2020-01-11,215,1,Central,119,1,761,BRANDISH WEAPON,1402 0334 0917 1266 1822 2004 0445,22,M,H,108,PARKING LOT,216.0,SCISSORS,IC,Invest Cont,761,998.0,,,500    RAMIREZ                      ST,,34.0552,-118.2322
200320277,2020-11-12,2020-11-12,1330,3,Southwest,338,2,762,LEWD CONDUCT,1822 1309 0528 0529,22,F,W,101,STREET,,,IC,Invest Cont,762,,,,2900 S  HOOVER                       ST,,34.0268,-118.2896
200613243,2020-07-29,2020-07-27,2100,6,Hollywood,638,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,1700    TAFT                         AV,,34.1017,-118.3147
200509841,2020-05-23,2020-05-23,1900,5,Harbor,505,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1236,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,745,,,,1200 W  190TH                        ST,,33.8583,-118.2971
200316986,2020-09-07,2020-09-07,1330,3,Southwest,374,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0408 2000 1813 1814 0913,44,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4000 S  VAN NESS                     AV,,34.0148,-118.3222
200607626,2020-03-04,2020-03-02,1120,6,Hollywood,615,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032,41,M,O,503,HOTEL,,,IC,Invest Cont,341,,,,CAHUENGA,CAHUENGA,34.1122,-118.3352
200308110,2020-03-07,2020-02-14,2200,3,Southwest,337,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,420,,,,2900 S  NORMANDIE                    AV,,34.0291,-118.3002
200910888,2020-06-11,2020-06-10,2030,9,Van Nuys,926,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 2002 0913 1414 1218 0416,0,M,H,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,14400    KITTRIDGE                    ST,,34.1907,-118.4465
200614351,2020-08-22,2020-08-22,1550,6,Hollywood,645,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0325 1822,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,341,,,,6800 W  HOLLYWOOD                    BL,,34.1016,-118.3391
200618489,2020-11-25,2020-11-24,1330,6,Hollywood,637,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,51,M,A,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,341,,,,6200    HOLLYWOOD                    BL,,34.103,-118.3225
200709215,2020-05-13,2020-05-10,1000,7,Wilshire,762,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,42,M,B,707,GARAGE/CARPORT,,,IC,Invest Cont,745,,,,6100    ALCOTT                       ST,,34.052,-118.3741
200618418,2020-11-23,2020-11-23,1240,6,Hollywood,639,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 1814 0408,37,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,5200    HOLLYWOOD                    BL,,34.1036,-118.3049
200812265,2020-07-24,2020-07-20,1830,8,West LA,805,1,330,BURGLARY FROM VEHICLE,1202 0344 0346,62,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,ROSCOMARE                    RD,LINDA FLORA                  DR,34.1153,-118.4636
201005208,2020-01-29,2020-01-29,1415,10,West Valley,1025,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 2032,17,M,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,7000    BERTRAND                     AV,,34.1975,-118.5243
201212088,2020-05-03,2020-05-03,1140,12,77th Street,1207,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 0302 1100 1822 0906,50,F,B,101,STREET,102.0,HAND GUN,IC,Invest Cont,230,,,,49TH                         ST,HOOVER                       ST,33.9987,-118.2871
201226123,2020-12-10,2020-08-27,1,12,77th Street,1258,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,7600 S  BROADWAY,,33.9703,-118.2783
201116741,2020-12-18,2020-12-13,100,11,Northeast,1117,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416,28,M,H,514,GROUP HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1600    SILVER OAK                   TR,,34.1294,-118.2108
201109966,2020-06-01,2020-05-31,1700,11,Northeast,1134,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MOSS                         AV,AVENUE 33,34.1096,-118.2383
200308362,2020-03-10,2020-03-04,1200,3,Southwest,341,1,310,BURGLARY,0329 0344 1606,79,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,6000 W  JEFFERSON                    BL,,34.0211,-118.3791
201110535,2020-06-18,2020-06-17,1108,11,Northeast,1136,1,310,BURGLARY,0344,60,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,4800 N  MENDOTA                      AV,,34.1177,-118.2116
200900002,2020-08-15,2020-08-14,1900,9,Van Nuys,926,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14000    ARCHWOOD                     ST,,34.193,-118.4389
200106692,2020-02-08,2020-02-06,2000,1,Central,121,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 1822 1300 0344,35,F,W,102,SIDEWALK,,,IC,Invest Cont,420,,,,900 W  TEMPLE                       ST,,34.0607,-118.2494
201209129,2020-03-13,2020-03-13,1440,12,77th Street,1265,2,900,VIOLATION OF COURT ORDER,0602 0913 2021,54,F,W,704,ELEMENTARY SCHOOL,,,AO,Adult Other,900,,,,7900 S  VERMONT                      AV,,33.9676,-118.2918
200808825,2020-04-29,2020-04-29,1000,8,West LA,841,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0432 1822 2004,51,M,H,203,OTHER BUSINESS,207.0,OTHER KNIFE,IC,Invest Cont,230,,,,11900    WILSHIRE                     BL,,34.0467,-118.4643
201010230,2020-06-21,2020-06-21,25,10,West Valley,1008,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0416 2024 1206 0445,36,M,H,102,SIDEWALK,304.0,CLUB/BAT,IC,Invest Cont,230,,,,LINDLEY,VANOWEN,34.2077,-118.4912
201217031,2020-07-23,2020-07-23,1930,12,77th Street,1269,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1822 0334 0421,37,M,H,101,STREET,102.0,HAND GUN,IC,Invest Cont,230,,,,80TH                         ST,AVALON                       BL,33.9665,-118.2652
200407034,2020-03-17,2020-03-15,2300,4,Hollenbeck,457,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,70,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,2700    FOLSOM                       ST,,34.0467,-118.2031
201005306,2020-01-31,2020-01-28,1600,10,West Valley,1065,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1420 1608 0344,52,F,O,108,PARKING LOT,,,IC,Invest Cont,341,,,,5500    NEWCASTLE                    AV,,34.1707,-118.5244
200717220,2020-12-17,2020-12-17,2000,7,Wilshire,764,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 0448 2000,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1400    HAUSER                       BL,,34.0486,-118.3569
200416129,2020-12-21,2020-12-18,1600,4,Hollenbeck,471,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,600 S  MISSION                      RD,,34.0381,-118.2262
200709235,2020-05-14,2020-05-14,715,7,Wilshire,723,2,624,BATTERY - SIMPLE ASSAULT,0416 0400 0448 1822 1402,30,F,W,710,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,998.0,,,7900    BEVERLY                      BL,,34.0761,-118.3614
200310009,2020-04-17,2020-04-16,1700,3,Southwest,393,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,STOCKER,DEGNAN,34.0085,-118.3314
200707782,2020-03-26,2020-03-26,930,7,Wilshire,783,2,850,INDECENT EXPOSURE,0529,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,850,,,,5200 W  20TH                         ST,,34.0404,-118.3544
200816888,2020-11-25,2020-11-25,125,8,West LA,881,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,56,M,W,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11700 W  OLYMPIC                      BL,,34.034,-118.4482
201308913,2020-03-31,2020-03-31,1900,13,Newton,1385,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 0421 0432 0603 0361 2038,70,M,H,501,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AO,Adult Other,930,,,,300 E  GAGE                         AV,,33.9857,-118.2628
200112448,2020-05-31,2020-05-29,1700,1,Central,163,1,310,BURGLARY,0352 1822 0344 0329 1609,44,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,700 S  BROADWAY,,34.0452,-118.2534
201219689,2020-08-31,2020-08-31,400,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 E  82ND                         ST,,33.9654,-118.2717
200807531,2020-03-20,2020-03-19,200,8,West LA,847,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1822,21,M,W,104,DRIVEWAY,,,IC,Invest Cont,420,,,,10300    TENNESSEE                    AV,,34.0508,-118.415
201005112,2020-01-25,2020-01-23,2200,10,West Valley,1044,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,41,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,18400    HATTERAS                     ST,,34.1775,-118.5338
200911622,2020-06-26,2020-06-26,1130,9,Van Nuys,991,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0421 0445 0334 0913,58,M,O,501,SINGLE FAMILY DWELLING,102.0,HAND GUN,AO,Adult Other,230,,,,15000    SUNSTONE                     PL,,34.1361,-118.4601
200816727,2020-11-21,2020-11-21,2100,8,West LA,889,1,310,BURGLARY,1607 1402 1822 0329 1420,39,M,H,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,998.0,,,1800 S  LA CIENEGA                   BL,,34.0425,-118.3818
201008367,2020-04-24,2020-04-17,800,10,West Valley,1003,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,34,M,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,7800    RESEDA                       BL,,34.2148,-118.5404
200617661,2020-11-06,2020-11-06,440,6,Hollywood,663,1,648,ARSON,0400 0416 1218 0913 2004,33,F,B,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,648.0,,,ROMAINE,ORANGE,34.0889,-118.3416
201109170,2020-05-08,2020-05-07,1845,11,Northeast,1102,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385,34,F,H,101,STREET,,,IC,Invest Cont,420,,,,4100    BRUNSWICK                    AV,,34.1268,-118.2671
200111275,2020-05-02,2020-04-24,2300,1,Central,192,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0444 0431 0429 0417 0913 1414,54,M,O,108,PARKING LOT,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,1300 S  FLOWER                       ST,,34.0401,-118.2668
200617146,2020-10-24,2020-10-24,1900,6,Hollywood,646,1,210,ROBBERY,1402 1822 0344 0400 0432 0312 0353 0384 0342,22,M,H,101,STREET,113.0,SIMULATED GUN,AO,Adult Other,210,998.0,,,SUNSET,SEWARD,34.098,-118.3332
200404863,2020-01-22,2020-01-22,1820,4,Hollenbeck,457,2,946,OTHER MISCELLANEOUS CRIME,0603 1202,79,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,946,,,,2700    CINCINNATI                   ST,,34.046,-118.2035
200211491,2020-06-18,2020-06-18,600,2,Rampart,281,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 1820 2004,22,F,W,503,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1200 S  ALVARADO                     ST,,34.0486,-118.2819
201009428,2020-05-27,2020-05-23,1700,10,West Valley,1017,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,17600    SHERMAN                      WY,,34.2048,-118.5099
201013643,2020-10-02,2020-10-02,620,10,West Valley,1029,1,520,VEHICLE - ATTEMPT STOLEN,1822 1602 1420,32,M,H,101,STREET,,,AA,Adult Arrest,520,,,,WOODLEY                      AV,BASSETT                      ST,34.1961,-118.4837
200309277,2020-03-31,2020-03-31,100,3,Southwest,399,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,VERNON,VERMONT,34.0075,-118.2819
200114078,2020-06-27,2020-05-30,300,1,Central,134,1,310,BURGLARY,0329 1605 1609 0321 0325 1822,0,X,X,210,RESTAURANT/FAST FOOD,312.0,PIPE/METAL PIPE,IC,Invest Cont,310,,,,300 S  BROADWAY,,34.0507,-118.2482
200716058,2020-11-16,2020-11-16,1615,7,Wilshire,702,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0342,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,7300 W  MELROSE                      AV,,34.0836,-118.3487
200111642,2020-05-12,2020-05-12,355,1,Central,111,1,310,BURGLARY,1822 0329 2004,0,X,X,210,RESTAURANT/FAST FOOD,306.0,ROCK/THROWN OBJECT,AA,Adult Arrest,310,,,,200    ORD                          ST,,34.0599,-118.2379
200515677,2020-10-23,2020-10-23,200,5,Harbor,521,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2100 N  GAFFEY                       ST,,33.7639,-118.2934
200711920,2020-07-22,2020-07-22,1545,7,Wilshire,765,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,M,O,407,HARDWARE/BUILDING SUPPLY,,,IC,Invest Cont,442,,,,4500 W  PICO                         BL,,34.0485,-118.3334
200505841,2020-02-13,2020-02-13,700,5,Harbor,557,2,354,THEFT OF IDENTITY,0929,32,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 W  6TH                          ST,,33.7388,-118.2945
201106130,2020-02-17,2020-02-14,830,11,Northeast,1195,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,ELYSIAN PARK,BOYLSTON,34.0747,-118.2402
201207344,2020-02-17,2020-02-17,600,12,77th Street,1253,1,310,BURGLARY,0344 1822,35,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  76TH                         ST,,33.971,-118.3135
201306218,2020-02-08,2020-02-08,2050,13,Newton,1323,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0906 0432 1309,18,M,H,102,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230,,,,22ND                         ST,STANFORD,34.0241,-118.2573
200505645,2020-02-09,2020-02-05,2100,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  10TH                         ST,,33.7321,-118.295
200514316,2020-09-18,2020-09-18,1825,5,Harbor,509,2,901,VIOLATION OF RESTRAINING ORDER,1309 2038,34,F,W,101,STREET,,,AO,Adult Other,901,,,,1600    251ST                        ST,,33.7968,-118.3043
201013667,2020-10-02,2020-10-02,910,10,West Valley,1043,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0329 1236 0358 0603 0361 1420 1275,0,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,740,,,,5900    RESEDA                       BL,,34.1769,-118.5384
200409462,2020-06-03,2020-06-02,1530,4,Hollenbeck,427,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3200    BETTY                        DR,,34.0826,-118.1854
200200846,2020-09-07,2020-09-07,1030,2,Rampart,212,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1218 0416 0445 1402,57,M,W,102,SIDEWALK,212.0,BOTTLE,AA,Adult Arrest,230,998.0,,,300 N  WESTMORELAND                 AV,,34.0763,-118.288
200310225,2020-04-21,2020-04-20,1800,3,Southwest,399,1,330,BURGLARY FROM VEHICLE,0344 1822 1609 0329,26,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,4100 S  FIGUEROA                     ST,,34.0094,-118.2827
200816568,2020-11-18,2020-10-30,1900,8,West LA,825,1,330,BURGLARY FROM VEHICLE,0344 1822 0321,55,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,100 S  CARMELINA                    AV,,34.0571,-118.4806
200105351,2020-01-20,2020-01-18,1715,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0429,30,M,W,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
201222649,2020-10-15,2020-10-15,1800,12,77th Street,1259,1,210,ROBBERY,1822 1240 0344 0302 0355 0334 0330 0916,36,M,H,101,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,210,,,,78TH                         ST,CENTRAL                      AV,33.9685,-118.2564
201109803,2020-05-27,2020-05-26,2345,11,Northeast,1116,2,900,VIOLATION OF COURT ORDER,2038 0913 1814,18,M,H,101,STREET,,,IC,Invest Cont,900,,,,1000 N  AVENUE 51,,34.1168,-118.2051
201013693,2020-10-03,2020-09-30,340,10,West Valley,1098,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0321 1822 1300 0344,42,M,O,104,DRIVEWAY,,,AO,Adult Other,420,,,,3400    WHITE ROSE                   WY,,34.1327,-118.4875
201225575,2020-12-02,2020-12-02,30,12,77th Street,1245,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 0448 0913 1202,22,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6400 S  DENKER                       AV,,33.9806,-118.3046
200307452,2020-02-26,2020-02-26,2345,3,Southwest,377,1,210,ROBBERY,1402 0334 0344 0302 0443 0416 0321 0342 1822 0917,38,F,H,122,"VEHICLE, PASSENGER/TRUCK",102.0,HAND GUN,AA,Adult Arrest,210,910.0,998.0,,MARTIN LUTHER KING JR,NORMANDIE,34.0109,-118.3002
201208499,2020-03-05,2020-03-04,2110,12,77th Street,1251,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 1309,43,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,6800    11TH                         AV,,33.9776,-118.3294
200206487,2020-02-19,2020-02-19,1930,2,Rampart,279,2,624,BATTERY - SIMPLE ASSAULT,1202 0913 1810 0416 0446 0305 0417,62,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1300    CONNECTICUT                  ST,,34.0464,-118.2708
